cz,czname,state,lat,lon,c1980_85,am,rm,amfemale,rmfemale,ammale,rmmale,fracblack,racseg,incseg,segpov25,segafl75,fraccom15,hipc,gini,incsh1,ginibot99,frac2575,loctr,locgexp,schexp,tsr,tsperc,hsdrop,colpc,coltui,colgrad,lfpr,manshare,chimp,tlfpr,migirate,migorate,fracfor,scind,fracrel,crimer,fracsm,fracdiv,fracmar,incgrth
18700,Sunbury,PA,40.87687520075576,-76.80692681482905,14245.0,47.92925,0.31713,48.532,0.32396,47.32275,0.31095,0.0234786,0.1689581,0.042764,0.0404552,0.0443079,0.3962857,30862.78,0.35897,9.138,0.26759,0.63172,0.0165349,1425.535,6.5157502,18.115207,5.345626,-0.0072574,0.0156281,20819.1,0.4733513,0.5717438,0.2208153,2.796549,0.0048959,0.0093351809,0.0095487649,0.0175941,0.6921824,0.5208896,0.0017712,0.1709704,0.0785234,0.591569,-0.0023509
18800,Scranton,PA,41.260400367936064,-75.75935564220875,61452.0,45.8795,0.31454,46.701,0.33332,45.06925,0.29609,0.0216272,0.1307754,0.0441608,0.0413701,0.0471203,0.3508575,35124.57,0.4119,12.428,0.28762,0.57833,0.0228433,1567.899,7.3730204,18.611789,5.553643,-0.0110218,0.0209916,8661.27,0.1416436,0.5977482,0.1578481,1.683173,0.0052274,0.0233542899,0.0139885503,0.028031,0.11783883,0.5571665,0.0012723,0.1845579,0.0800567,0.5484756,-0.0046139
18900,Williamsport,PA,41.40721472661383,-76.93910192580833,17684.0,47.1005,0.32554,48.15025,0.31781,45.9725,0.33498,0.0251633,0.1621834,0.0308596,0.0326954,0.0264095,0.4143594,31689.08,0.38169,10.051,0.28118,0.60439,0.021039,1847.979,6.9372737,17.409565,4.765686,-0.0069982,0.0175998,7162.6,0.1661604,0.6056295,0.2384208,2.494961,0.0041603,0.0102562974,0.0110438896,0.01069,0.27868902,0.4493367,0.0013728,0.1967083,0.093459,0.5747404,-0.0055979
19000,Allentown,PA,40.67303794618044,-75.44828872569617,45745.0,44.84275,0.35915,45.3325,0.3789,44.35975,0.33903,0.0266742,0.2135316,0.0815499,0.0698301,0.0939337,0.3290914,39894.28,0.40155,12.055,0.281,0.52952,0.0234507,2216.539,7.4485047,19.297239,0.1247097,-0.0067099,0.0203775,14658.0,0.03704,0.6331193,0.2061096,1.101976,0.0051627,0.0302402353,0.0196329539,0.0509198,0.44801362,0.6257763,0.0013825,0.1862644,0.0836654,0.5668477,-0.0032041
19100,Reading,PA,40.29732564756053,-76.16708070943888,82841.0,45.52875,0.34855,45.69,0.36924,45.38425,0.32733,0.0257068,0.2620462,0.0659657,0.0681157,0.0619488,0.3438971,38216.59,0.37167,10.983,0.26184,0.58158,0.0205411,1807.47,7.6939654,19.102507,2.9436,-0.0009594,0.0188348,8789.58,0.1436688,0.6504018,0.2335519,2.029694,0.0054113,0.019598927,0.0148579454,0.0318519,0.54829909,0.5377095,0.0015131,0.1695085,0.0792937,0.5834165,-0.0060204
19200,Harrisburg,PA,40.142253548095134,-76.94819682573166,78177.0,43.94625,0.35977,44.9495,0.36886,42.9485,0.34974,0.0586776,0.2783363,0.0600823,0.0557119,0.0620968,0.3136683,38699.05,0.36986,11.141,0.25845,0.57264,0.0208456,1908.882,7.2562213,17.931872,0.6082593,-0.0022836,0.0180707,8335.69,0.1073299,0.6610023,0.1779063,1.804073,0.0052141,0.0203267188,0.013260112,0.0279949,0.68300004,0.4879934,0.0014755,0.1856111,0.0880598,0.5826253,-0.0013521
19300,Poughkeepsie,NY,41.62556519585376,-74.13955380613454,64016.0,42.55075,0.32999,44.36,0.33272,40.76625,0.32741,0.0750854,0.1424096,0.069612,0.0728151,0.0675255,0.3010327,39706.93,0.38961,9.621,0.2934,0.4816,0.0389619,3085.28,9.0843478,16.17115,2.092628,-0.0120089,0.0137421,8390.38,0.083279,0.6368669,0.1048208,1.940797,0.0051502,0.0262885465,0.0235263939,0.0784468,-0.75913548,0.57382,0.0019892,0.1834594,0.0794421,0.5567463,0.0039042
19400,New York,NY,40.76588029700347,-73.76120057780322,660842.0,43.75575,0.32999,46.384,0.3236,41.00975,0.33847,0.1962365,0.3818716,0.1316572,0.1136531,0.1408134,0.1560729,45508.88,0.68397,29.143,0.39254,0.43985,0.0352155,3483.144,9.9488395,18.653223,-1.448648,0.0126865,0.0122227,9268.61,-0.0987096,0.5977365,0.0700247,0.7794886,0.0039226,0.0098336402,0.0223208712,0.2955531,-1.1078584,0.6345512,0.0035094,0.2783723,0.0729256,0.480598,0.0003913
19500,Toms River,NJ,40.12465996006396,-74.16388622345431,76957.0,45.21525,0.32329,47.036,0.3336,43.42825,0.31361,0.0552078,0.1984975,0.1091799,0.0985474,0.1183251,0.2626076,54035.78,0.40681,15.42,0.25261,0.4188,0.0310056,2632.403,,,5.937956,-0.0116881,0.0008879,4100.0,-0.2455285,0.6141292,0.0808927,0.6231094,0.0057871,0.0270019011,0.0247918474,0.0865713,-0.56021761,0.6138932,0.0011809,0.1457356,0.0754884,0.5872104,-0.0010327
19600,Newark,NJ,40.75142831168527,-74.30418490025548,361291.0,44.064,0.35012,46.36625,0.35241,41.645,0.34936,0.1384369,0.3231924,0.1175982,0.1004855,0.1306028,0.2340094,51373.32,0.51752,19.205,0.32547,0.40053,0.0311717,2781.92,,15.404163,-0.5988308,-0.0048289,0.0049809,7282.13,-0.1526733,0.6464201,0.1302179,1.316313,0.0045961,0.016152762,0.0238894139,0.2266841,-0.46621038,0.6110985,0.0018646,0.1897801,0.0715346,0.5424214,-0.0040439
19700,Philadelphia,PA,39.95177122509129,-75.14877159991906,407579.0,40.84525,0.39349,42.913,0.39528,38.72925,0.39249,0.1934895,0.3758175,0.1223899,0.111003,0.1303209,0.2463184,43745.57,0.4912,15.29,0.3383,0.46098,0.0293252,2876.807,7.9670385,18.657315,-3.100571,0.007175,0.0123165,10850.8,0.0036843,0.6358609,0.116514,0.7780436,0.0047998,0.0129183879,0.0140325837,0.0713605,0.06833289,0.5612089,0.0034338,0.2388297,0.0797608,0.5123836,-0.0026687
19800,Wilmington,DE,39.68129736986088,-75.65893204679394,42343.0,37.72175,0.39159,40.04375,0.39439,35.397,0.3894,0.1756503,0.2158225,0.0914311,0.0778678,0.0998571,0.2511565,44620.45,0.42727,13.844,0.28883,0.46918,0.0129238,1737.288,7.5841572,17.672358,-3.337717,0.0055965,0.011941,4385.48,0.0512195,0.6818957,0.1355523,0.5395955,0.0054173,0.0277133343,0.0242777406,0.0590522,0.1112012,0.4345463,0.0035465,0.230038,0.0965584,0.5313057,-0.0076177
19901,Dover,DE,38.658342584986094,-75.48283460863402,32024.0,38.69225,0.38977,40.41,0.3908,36.98,0.38988,0.1961827,0.1305031,0.0300176,0.0275839,0.0292038,0.3576143,36397.88,0.44878,9.882,0.34996,0.5094,0.0169205,1964.577,6.8351296,16.717862,5.868805,0.0007055,0.0182121,5194.0,-0.0249824,0.6214253,0.1270219,0.4263274,0.0057522,0.0267717503,0.0120791588,0.0388476,-0.7570085,0.3675652,0.0046851,0.254677,0.0965823,0.5567299,-0.0008024
19902,Easton,MD,38.872029731260966,-76.01969289869284,11162.0,39.89025,0.40169,41.0985,0.38582,38.70675,0.41723,0.1625849,0.1108221,0.0559163,0.0450582,0.0640583,0.32024,43805.41,0.48029,14.508,0.33521,0.51707,0.0186309,1701.766,6.5620468,17.685525,0.0060385,-0.0013471,0.0129855,14254.9,0.0029334,0.6473249,0.1201835,0.3942022,0.0066126,0.0258541209,0.014868392,0.0259905,-0.47635197,0.4301186,0.0024478,0.2274749,0.0908833,0.5767519,0.0052552
19903,Chincoteague,VA,37.66884791964525,-75.72109273101151,3625.0,38.47075,0.41587,40.56325,0.41585,36.33825,0.41997,0.3432235,0.0843877,0.0073812,0.0026374,0.0090884,0.3932595,31561.68,0.47726,11.521,0.36205,0.39934,0.019786,1947.413,5.6375328,,5.171563,0.0229453,0.019456,1114.0,-0.0591672,0.5856895,0.164212,0.432058,0.0047665,0.0055060508,0.0085995564,0.0403129,-0.45309965,0.3394684,0.0015565,0.2928683,0.0851302,0.5357707,0.0116565
20001,Bangor,ME,44.87061295316307,-68.81048649849396,22470.0,41.7775,0.3037,42.623,0.31304,40.9255,0.29382,0.0033915,0.065119,0.0279642,0.0266102,0.0300506,0.4031519,32900.38,0.39696,8.898,0.30798,0.58572,0.0265893,1720.058,6.6693249,15.68231,3.76731,-0.006934,0.024151,4990.69,0.1405395,0.6353579,0.1214987,2.788787,0.0053241,0.0142076918,0.0131174463,0.0227665,0.39184313,0.2922203,0.0006797,0.207208,0.1175241,0.5612368,2.66e-05
20002,Calais,ME,44.940007,-67.550334,2830.0,38.9405,0.31034,39.2685,0.28206,38.60025,0.34133,0.0023276,0.1958624,0.0079454,0.007112,0.0089402,0.4930646,26504.86,0.37749,6.18,0.31569,0.5292,0.0242305,1528.889,7.9879149,13.707563,4.963303,-0.009287,0.0589258,2700.78,0.1653199,0.5697261,0.1384053,0.5299916,0.0066958,0.0110780472,0.0134056156,0.0402764,-0.72341027,0.2586253,0.0012964,0.2128524,0.113854,0.5653377,0.0101032
20003,Presque Isle,ME,46.637362,-68.261663,5943.0,43.637,0.348,44.87,0.35448,42.44175,0.34091,0.0036382,0.057003,0.0084352,0.0085189,0.009184,0.5120122,27951.67,0.36762,7.492,0.2927,0.59967,0.0233266,1769.405,6.8230493,15.660095,3.044536,-0.027329,,,-0.0196837,0.5859588,0.1249573,1.27096,0.006363,0.0113743948,0.0121453109,0.0585148,-0.66095397,0.6084422,0.000541,0.1762027,0.0911978,0.5877228,0.0068983
20100,Portland,ME,44.160468011609126,-70.15171843285519,53455.0,42.808,0.29364,43.61575,0.30091,42.0075,0.28686,0.0063103,0.0523065,0.0537745,0.0498169,0.0547235,0.3633758,37252.09,0.43945,13.348,0.30597,0.57433,0.0272254,1931.044,6.8503607,15.89646,2.792609,-0.0091555,0.0130348,3537.73,0.0643114,0.6641631,0.1405992,2.668924,0.0055034,0.0164079257,0.013795171,0.0278454,0.33447149,0.3651064,0.0006648,0.2112032,0.1177101,0.5554847,-0.0002951
20200,Burlington,VT,44.30615716590896,-73.06328493035022,24359.0,43.8075,0.30818,45.22475,0.31795,42.41025,0.29749,0.0058352,0.0444371,0.0621495,0.0581543,0.0669652,0.3658827,37131.2,0.40486,11.589,0.28897,0.55812,0.0302063,1865.589,9.1014912,14.843998,6.641425,,0.0155523,12201.1,0.2392942,0.7061405,0.1608122,1.426755,0.0063452,0.0123454102,0.0132972105,0.0436292,0.45119355,0.4220923,0.0007558,0.1822324,0.1002203,0.5420471,0.0038562
20301,Berlin,VT,44.63419494309152,-71.82058127037968,8017.0,44.84325,0.29405,44.6445,0.33222,45.046,0.2556,0.0022711,0.0175556,0.014152,0.0156352,0.0127631,0.4328852,31203.67,0.37992,10.699,0.27293,0.60773,0.031605,1842.063,7.8248318,13.768826,3.675532,,,,-0.0239747,0.6403609,0.1933014,1.802464,0.0063133,0.0155836272,0.0118682561,0.0404022,0.50907756,0.4877183,0.00045,0.2076755,0.111572,0.5710329,0.0027734
20302,Claremont,VT,43.825498110644155,-72.29024641270767,21210.0,44.2665,0.2649,45.5055,0.2605,43.02575,0.26955,0.003825,0.0409312,0.0295862,0.02141,0.0366566,0.38323,38571.1,0.40449,11.609,0.2884,0.60031,0.0374284,1939.671,8.3518432,14.57709,6.5848,,0.0112831,16322.7,0.2197981,0.68014,0.1430252,2.415666,0.0065072,0.02024191,0.0172067518,0.0326699,1.0262942,0.3321373,0.0004212,0.1928065,0.1102932,0.5574956,0.0002673
20401,Providence,RI,41.76079395851274,-71.33331519683347,104929.0,43.36875,0.33327,44.79525,0.34657,41.9265,0.32082,0.0326659,0.2300731,0.0894737,0.0850392,0.0915913,0.3280352,39543.27,0.42632,13.552,0.2908,0.52939,0.0249543,1878.804,7.2026475,14.764829,-2.205956,0.0077519,0.004422,11923.6,0.0974718,0.6498393,0.1712956,2.591957,0.0057171,0.01368417,0.0193108389,0.1150286,-0.3892911,0.6228382,0.0017998,0.2480018,0.0921162,0.5242115,-0.0004776
20402,Nantucket,MA,41.276758,-70.09089,513.0,,,,,,,0.0822479,0.0354648,0.0099844,0.0094796,0.0025661,0.8176365,49650.89,0.36396,,,,0.0698266,4867.931,8.1643718,,,,,,,0.7396805,0.0319207,0.0048941,,0.0132352941,0.0109243697,0.0797269,7.3054497,0.3832983,0.0015756,0.1790745,0.1207851,0.478611,0.0389613
20403,Oak Bluffs,MA,41.414842,-70.612681,1051.0,43.4,0.20332,,,,,0.0230867,0.0159451,0.008261,0.0101069,0.0030336,0.5756468,48058.84,0.40331,10.469,0.29862,0.52588,0.0539657,3751.783,,,17.31081,-0.0008192,,,,0.6820654,0.0291336,0.036122,0.0075345,0.0118102355,0.0112764396,0.0630547,4.9939186,0.8596117,0.0014679,0.2105263,0.1258913,0.5152037,-0.0198595
20500,Boston,MA,42.33791649848327,-71.19165604723847,309636.0,44.61025,0.32229,46.15675,0.32515,43.0125,0.32054,0.0537642,0.2640431,0.0925692,0.0749901,0.1069717,0.2510138,49444.61,0.47698,21.448,0.2625,0.44446,0.0228757,2474.746,7.889655,,4.08448,0.0014706,0.0076383,15931.4,-0.0015395,0.6651028,0.1203218,1.554798,0.0058904,0.0137324131,0.0220119016,0.13225,0.29760735,0.6519302,0.0026973,0.2061781,0.0801852,0.5182357,-0.0009684
20600,Manchester,NH,43.13633424140845,-71.24765735194418,91284.0,44.238,0.29564,45.34975,0.30667,43.11,0.28416,0.0069617,0.0796084,0.0719669,0.0600302,0.084336,0.3011275,43529.74,0.38025,12.697,0.25328,0.53581,0.0335106,1804.27,6.5461091,16.78968,3.629809,0.0168559,0.0083795,8732.02,0.018097,0.7077018,0.1817662,1.866169,0.0063065,0.0241320741,0.0205875526,0.0436115,-0.26219088,0.4847464,0.0005849,0.1725818,0.1050862,0.5792845,0.0014848
20700,Keene,NH,42.94414532664334,-72.40091137398956,9517.0,43.1825,0.26594,44.5305,0.28166,41.93825,0.25073,0.003897,0.0236559,0.0249812,0.0299151,0.0232223,0.4072037,37048.11,0.47785,24.837,0.22948,0.59261,0.0420323,1855.974,8.5130815,14.26049,1.880568,0.0149893,0.0169433,4731.52,0.059052,0.6933247,0.1590129,1.615704,0.0063123,0.023551139,0.0173837904,0.0254751,0.68424623,0.2925255,0.0006862,0.1989049,0.1074477,0.5454048,0.001564
20800,Springfield,MA,42.21782304059913,-72.58234870192133,48265.0,41.49175,0.36607,42.613,0.37868,40.38825,0.35309,0.0549518,0.2948173,0.0792939,0.0802266,0.075399,0.3416439,36670.92,0.41331,10.672,0.30659,0.51898,0.0184174,2419.603,7.8550541,,-0.3686169,0.0066052,0.0117645,7485.12,0.1304139,0.647309,0.1476392,3.402634,0.0053499,0.0130879658,0.0152805678,0.0670371,0.23488475,0.5858291,0.0029205,0.2863543,0.094534,0.4861717,-0.0041301
20901,Bridgeport,CT,41.50227341439852,-72.86517301569555,225772.0,42.44825,0.35937,44.75575,0.35755,40.098,0.36152,0.0867906,0.2685782,0.1167915,0.0966017,0.129896,0.3078378,53281.22,0.49035,21.68,0.27355,0.43817,0.0264855,2475.889,8.8876934,14.887752,-4.992567,,0.0082218,9746.7,-0.0843236,0.6655764,0.1481621,1.271309,0.0047364,0.0142466815,0.0161288949,0.108636,0.49268886,0.5787885,0.0018816,0.217308,0.0926127,0.5502784,-0.0035505
20902,Pittsfield,MA,42.52569802716941,-73.18903348175483,12662.0,42.5115,0.30782,43.61625,0.31289,41.37325,0.30485,0.015813,0.0672207,0.0524906,0.0449069,0.0531126,0.4793611,41091.46,0.43679,13.776,0.29903,0.54736,0.0220342,1669.269,8.1237798,15.581883,4.525262,0.0147019,0.0058157,24619.0,0.1743894,0.6416807,0.1382412,0.7009627,0.0064354,0.0136321076,0.0141380774,0.0345537,0.9507478,0.6236224,0.0016284,0.2378362,0.104357,0.5338824,-0.0015083
21001,Ashland,WI,46.18517518292497,-90.74780585009256,4226.0,46.2015,0.3167,46.43525,0.33213,45.953,0.30208,0.0014884,0.2356286,0.0108814,0.0103562,0.00872,0.5326204,32218.23,0.32035,7.108,0.24927,0.64579,0.026773,2724.796,7.1194642,16.319346,7.587877,,0.0209639,14415.0,0.2342366,0.6324599,0.1989739,1.231291,0.0064408,0.006645563,0.0083855684,0.0095883,1.5249879,0.5828809,0.0,0.1784885,0.0966784,0.5763593,0.0088734
21002,Houghton,MI,46.990158748630854,-88.5551970232589,3463.0,46.68575,0.28963,49.215,0.26992,44.0565,0.31254,0.0179547,0.1244727,0.0155903,0.0185898,0.0104076,0.5498323,26975.07,0.37616,12.232,0.25384,0.63775,0.020334,2240.083,6.4342951,17.974352,7.374712,,0.0424962,4934.84,0.229866,0.5625314,0.0892492,0.2022904,0.0058976,0.0065869154,0.006331938,0.0226967,0.45956549,0.5021142,0.00051,0.1916055,0.0844837,0.4849507,-0.0061849
21003,Ironwood,MI,46.45192257881364,-89.7392697093681,2431.0,46.2015,0.2977,47.38175,0.33515,44.8385,0.2679,0.0095167,0.1586509,0.0124119,0.0120072,0.0118747,0.5536103,32111.43,0.33158,6.552001,0.26606,0.63636,0.0248644,3036.238,6.9015011,15.393514,8.368818,,0.0312022,1922.0,0.0844163,0.5340362,0.1428236,0.2624288,0.00612,0.0039314799,0.0037442666,0.0139128,1.0865314,0.5518425,0.0004992,0.2032277,0.0942543,0.5778168,-0.0027891
21004,Rhinelander,WI,45.79501635827516,-89.40065303031189,5235.0,45.74925,0.30761,47.1555,0.26818,44.385,0.34616,0.0040393,0.197612,0.0133497,0.0121155,0.0120625,0.5089833,37114.96,0.40346,10.478,0.29868,0.60816,0.038219,2511.64,7.8274701,16.07226,2.187065,,0.0147421,2018.0,-0.1533062,0.5971686,0.1070021,0.4154736,0.0072912,0.0193268763,0.0151253815,0.0149489,1.9278727,0.5931036,0.0,0.1842105,0.1027385,0.6156547,0.0198798
21101,Rice Lake,WI,45.584958362345134,-91.59789815412618,8395.0,46.72575,0.32619,47.67425,0.32409,45.811,0.3274,0.0022476,0.1852208,0.0072649,0.0069984,0.0061976,0.4990113,33974.12,0.40742,14.031,0.26711,0.61395,0.0282606,2679.167,7.3586856,15.743721,6.642386,-0.0271135,0.0324177,3002.92,0.0736077,0.6386586,0.2235228,0.7622736,0.0064261,0.0143286292,0.0145123295,0.0129757,1.5421291,0.5675801,0.0,0.1780699,0.097101,0.5975506,0.0051157
21102,Amery,WI,45.565058957435696,-92.42597087230709,4820.0,46.9005,0.27126,48.054,0.25312,45.6995,0.29126,0.0019301,0.065718,0.0212583,0.0194624,0.0238669,0.355773,36391.74,0.31068,7.72,0.23348,0.62484,0.0257457,2603.569,8.8298115,16.347421,7.445689,,,,,0.6490991,0.2662739,0.8500037,0.0065173,0.0307581633,0.0215640517,0.0103475,1.5715984,0.5223975,0.0,0.1630085,0.1012653,0.6011535,0.0025149
21201,Hutchinson,MN,44.87000378239791,-94.33014023137325,6636.0,52.64875,0.24307,54.125,0.26332,51.143,0.22212,0.0016599,0.0691068,0.0111413,0.0091398,0.0118461,0.4640259,37752.68,0.27187,6.513,0.20674,0.66791,0.0153746,3364.073,5.951244,18.082233,6.678273,-0.0204431,,,,0.7070292,0.3045015,8.387463,0.0074873,0.0250212626,0.0229773108,0.0191975,1.705826,0.7914209,0.0013169,0.1330125,0.0678741,0.6225684,0.0058328
21202,Redwood Falls,MN,44.56936713677098,-95.07930093343258,3402.0,56.181,0.27252,57.5265,0.25574,54.97825,0.28601,0.000942,0.0984333,0.0054178,0.0048721,0.0070693,0.5712931,37684.59,0.28478,7.039,0.21439,0.68871,0.0205922,2928.05,6.2563237,15.775055,7.454572,-0.0256885,,,,0.6531223,0.1836906,0.886519,0.0078424,0.0115988107,0.0168977597,0.0133547,2.8298357,0.8735906,0.0016486,0.1378347,0.0679604,0.6148661,7.67e-05
21301,Mankato,MN,44.20029727748655,-94.17965593521265,13500.0,51.87625,0.24229,53.25525,0.25521,50.543,0.22812,0.0065633,0.1130826,0.0324662,0.0289789,0.0363925,0.5625745,34778.21,0.30264,10.199,0.20065,0.66847,0.0192121,2662.663,6.4643045,17.302023,6.834435,-0.014255,0.04002,5858.18,0.1207832,0.7172259,0.2160562,0.9887325,0.0071179,0.0168484242,0.0165682841,0.0282473,2.0039698,0.700597,0.0009628,0.1608666,0.067436,0.5516004,-0.0037281
21302,Owatonna,MN,44.18892262539417,-93.31630024591034,9606.0,48.53875,0.28635,49.35875,0.30147,47.70925,0.26877,0.0136979,0.085439,0.0249193,0.0227172,0.0274713,0.5441049,35163.88,0.28008,8.304,0.19704,0.62334,0.0179295,2861.936,7.0473262,17.48818,6.545775,0.0023393,0.0273047,20533.4,0.4540714,0.7048361,0.2320542,1.749288,0.0070882,0.0249838447,0.0206059834,0.0376211,1.7098401,0.7262062,0.0010776,0.1512102,0.0802426,0.5794886,-0.0019486
21400,St. Cloud,MN,45.56148085906837,-94.21249225873726,23518.0,51.0245,0.25926,52.2225,0.25686,49.844,0.2624,0.0075825,0.093829,0.0563293,0.0599489,0.0526799,0.3980948,35324.11,0.31778,9.355,0.22423,0.6233,0.0229847,2480.421,6.503054,18.054193,6.546327,-0.0133037,0.0196743,6713.75,0.1058825,0.7320303,0.1908929,0.7904409,0.0064381,0.0384632032,0.026485506,0.0194456,0.71661643,0.6107091,0.0008696,0.1426004,0.0708912,0.5689661,-0.0013655
21501,Minneapolis,MN,44.982906730808224,-93.24194036104528,219657.0,44.16875,0.33843,45.911,0.34156,42.43225,0.33545,0.0533286,0.1929339,0.1036992,0.0997512,0.1042389,0.2644681,47070.54,0.37498,15.617,0.21881,0.47066,0.0258791,3365.125,8.0685559,18.685091,0.4486345,0.0116346,0.0158381,6501.48,-0.0761051,0.7428989,0.1576376,1.039849,0.0060947,0.0143999306,0.0167319185,0.0722191,1.3476059,0.5685719,0.0015506,0.1871642,0.0926825,0.5490904,-0.0043129
21502,Pine City,MN,46.01895399277872,-93.00758071261669,3582.0,47.1435,0.31726,48.23775,0.33967,45.99075,0.29343,0.008597,0.098513,0.0082288,0.011463,0.0078078,0.3418003,32879.55,0.31318,6.585,0.24733,0.6435,0.0204856,2762.109,6.6128989,16.745187,2.736431,0.0022076,0.0240813,2240.0,-0.0520544,0.634527,0.1580561,0.7100087,0.0063173,0.0373741752,0.0258633145,0.0107505,0.99551425,0.4739681,0.0011318,0.1850549,0.1032468,0.588213,-0.0066587
21600,Brainerd,MN,46.89373097768336,-93.9060235342669,11748.0,45.69625,0.31941,46.5875,0.32674,44.7875,0.31306,0.0021054,0.2257018,0.0208223,0.0192092,0.0198145,0.4203746,35545.12,0.39561,9.384001,0.30177,0.5783,0.0280628,3062.324,6.6872019,16.895113,9.204554,0.0176627,0.0211951,2234.42,-0.0129523,0.6024498,0.125093,0.632927,0.0067735,0.0235053906,0.0164332848,0.0112719,1.6983405,0.5995393,0.0009043,0.1837536,0.0970201,0.6103948,0.0078067
21701,Rochester,MN,44.08505588638822,-92.46514830084264,20223.0,50.495,0.25388,51.20675,0.26619,49.764,0.2426,0.0161142,0.1122322,0.0611947,0.0527499,0.0717896,0.4685951,42380.02,0.33786,12.408,0.21378,0.55731,0.0211293,3283.592,6.659872,18.276563,7.35706,-0.0085756,0.013108,1930.8,-0.2302416,0.7235764,0.1682663,7.660071,0.0065451,0.0172720401,0.018119694,0.0491526,2.0626621,0.7084595,0.0011098,0.1458951,0.0788223,0.6131306,0.0042648
21702,Austin,MN,43.66252898395912,-93.08102318809,5901.0,49.126,0.29992,49.5785,0.31254,48.7105,0.2879,0.0038069,0.0880104,0.0341543,0.0317722,0.0388867,0.5554289,38505.48,0.28212,5.818,0.22394,0.67313,0.0172089,4542.409,6.4794522,17.965489,3.988531,0.0124602,0.0140475,2594.0,0.0103249,0.644049,0.2375541,0.8039671,0.0067542,0.0116172897,0.0185146164,0.0341872,2.5408873,0.7579755,0.0023038,0.1807287,0.0861692,0.5889709,-0.0070142
21801,Mason City,IA,43.17156615179155,-93.40830468826431,6571.0,49.992,0.3062,51.3735,0.33534,48.69225,0.27553,0.005206,0.0315983,0.0155588,0.0184794,0.0133083,0.5804925,36400.09,0.32074,9.048,0.23026,0.67799,0.0256915,2124.126,5.7947113,14.236149,5.240076,-0.0256027,0.0383735,5257.47,-0.0137588,0.6723269,0.2293159,2.314927,0.0068434,0.0083526267,0.0099643127,0.0154029,2.1267687,0.724261,0.0017652,0.1811285,0.0914158,0.5903857,0.0048868
21802,Decorah,IA,43.208812234677566,-92.36426390962926,6134.0,56.56,0.23888,58.5625,0.22906,54.49775,0.24839,0.0025239,0.0473618,0.0068983,0.0086035,0.0065683,0.5417953,34000.45,0.30344,9.119,0.21225,0.69817,0.0257652,2420.284,5.9257311,14.816267,10.21918,-0.0254672,0.027735,9546.52,0.1241725,0.6614171,0.2131674,0.3211171,0.0068208,0.00701696,0.0114406956,0.0120467,2.055236,0.8640984,0.0003883,0.1404949,0.0652163,0.6020485,0.0023042
21900,Marshalltown,IA,41.86883115635985,-92.85953757410772,9091.0,48.41925,0.29481,48.442,0.30628,48.39575,0.28319,0.0070697,0.1743765,0.0256116,0.0194776,0.0329275,0.5348939,35247.22,0.30915,9.287,0.21628,0.63612,0.0224222,2079.956,6.1549582,15.425441,-1.601582,-0.014687,0.0176302,11892.1,0.102467,0.6576114,0.2347316,0.8497125,0.0068061,0.0130727596,0.0166252358,0.034591,1.5777091,0.5340438,0.0024506,0.1762945,0.0976098,0.6027492,-0.0015292
22001,Waterloo,IA,42.56323347183241,-92.30486338251065,18080.0,48.92125,0.33741,50.236,0.33064,47.66125,0.34137,0.0468502,0.2643205,0.0405165,0.0360775,0.0403115,0.4921405,34719.84,0.34804,9.540999,0.25263,0.59211,0.0243905,2231.058,6.2135153,17.235253,1.666926,-0.0105508,0.0270134,4904.07,0.1643233,0.659899,0.1833559,0.5810246,0.0068227,0.0101075133,0.0114041565,0.0256227,1.3460914,0.6649168,0.0012066,0.1969967,0.0795097,0.5643222,-0.0022317
